id,name,address,date,status,link
1579,ABILITY TECH PTE. LTD.,"Tuas Avenue 1, 639516",9/9/2008,Registered,https://opencorpdata.com/sg/198204424W
1656,ANAVIJAY TECHSERVE,"Yishun Avenue 5, 760733",9/9/2008,Registered,https://opencorpdata.com/sg/52991900A
1725,BAKER TECHNOLOGY LIMITED,"Jalan Samulun, 629124",9/9/2008,Registered,https://opencorpdata.com/sg/198100637D
1762,SYSTEMS TECHNOLOGY PRIVATE LIMITED,"Ubi Crescent, 408564",9/9/2008,Registered,https://opencorpdata.com/sg/197701416K
1829,GEOTECHNIQUE PRIVATE LIMITED,"Ubi Avenue 4, 408766",9/9/2008,Registered,https://opencorpdata.com/sg/196500106E
1902,AQUATECHNIC PTE LTD,"Kallang Place, 339172",9/9/2008,Registered,https://opencorpdata.com/sg/197401546M
1904,TECHNIQUES AIR-CONDITIONING & ENGINEERING PTE LTD,"Kaki Bukit Crescent, 416250",9/9/2008,Registered,https://opencorpdata.com/sg/198303478M
1923,MCKOH TECHNOLOGIES (S) PTE LTD,"Anson Road, 079904",9/9/2008,Registered,https://opencorpdata.com/sg/197801551E
1975,OST TECHNOLOGIES (ASIA PAC) PTE LTD,"Sin Ming Lane, 573960",9/9/2008,Registered,https://opencorpdata.com/sg/198404337R
2021,VENKEY TECHNO-MARKETING PTE LTD,"Scotts Road, 228218",9/9/2008,Registered,https://opencorpdata.com/sg/198201431H
2071,TECH ENGINEERING (PTE) LTD.,"Pandan Loop, 128332",9/9/2008,Registered,https://opencorpdata.com/sg/197600882N
2118,CHEMLAB TECHNOLOGIES (SINGAPORE) PTE LTD,"Kallang Pudding Road, 349317",9/9/2008,Registered,https://opencorpdata.com/sg/198200254C
2130,VIBRO TECHNOLOGIES & ENGINEERING PTE LTD,"Ubi Crescent, 408569",9/9/2008,Registered,https://opencorpdata.com/sg/198203601M
2177,TECHNY PTE LTD,"Toh Guan Road East, 608609",9/9/2008,Registered,https://opencorpdata.com/sg/198000224R
2274,INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY,"Biopolis Way, 138669",9/9/2008,Registered,https://opencorpdata.com/sg/52988914E
2283,CHEM-SOLV TECHNOLOGIES PTE LTD.,"Pioneer Sector 2, 628387",9/9/2008,Registered,https://opencorpdata.com/sg/198306048E
2339,SPACE-TECH GENERAL CONSTRUCTION PTE. LTD.,"Ang Mo Kio Avenue 10, 560532",9/9/2008,Registered,https://opencorpdata.com/sg/200302217Z
2387,EASTERN PRETECH PTE LTD,"Robinson Road, 068896",9/9/2008,Registered,https://opencorpdata.com/sg/198203232D
2412,HITECH TRADING,"Genting Lane, 349569",9/9/2008,Registered,https://opencorpdata.com/sg/33777600L
2511,MICRO-WORKS TECHNOLOGY (S) PTE LTD,"Changi South Lane, 486154",9/9/2008,Registered,https://opencorpdata.com/sg/198403899K
2598,EAGLE AERO TECHNOLOGY PTE. LTD.,"Eng Hoon Street, 169776",9/9/2008,Registered,https://opencorpdata.com/sg/200303212C
2699,DCS INFORMATION TECHNOLOGY PTE LTD,"Kramat Lane, 228773",9/9/2008,Registered,https://opencorpdata.com/sg/198200031N
2707,HITACHI AQUA-TECH ENGINEERING PTE. LTD.,"Changi South Street 1, 486764",9/9/2008,Registered,https://opencorpdata.com/sg/197701016M
2716,INDUSTRIAL & SAFETY TECHNOLOGIES PTE. LTD.,"Eunos Avenue 7a, 409534",9/9/2008,Registered,https://opencorpdata.com/sg/198500757W
2749,FLOW TECHNOLOGIES PTE. LTD.,"Kaki Bukit Avenue 6, 417896",9/9/2008,Registered,https://opencorpdata.com/sg/200302382H
2752,PACIFIC TECHNICAL PRODUCTS PTE. LTD.,"Kim Chuan Drive, 537080",9/9/2008,Registered,https://opencorpdata.com/sg/197900154G
2759,TRIO-TECH INTERNATIONAL PTE LTD,"Toa Payoh North, 318996",9/9/2008,Registered,https://opencorpdata.com/sg/197602325K
2895,WAVE TECHNOLOGY (S) PTE LTD,"Jurong East Street 32, 600316",9/9/2008,Registered,https://opencorpdata.com/sg/198403023Z
2934,ENPLAS HI-TECH (SINGAPORE) PTE. LTD.,"Genting Lane, 349585",9/9/2008,Registered,https://opencorpdata.com/sg/197500761Z
3023,WEST-FAIR BOOK & TECHNICAL CO,"Clementi West Street 2, 120715",9/9/2008,Registered,https://opencorpdata.com/sg/26311500C
3080,BIZ TECHNOLOGIES PTE. LTD.,"Loyang Lane, 508919",9/9/2008,Registered,https://opencorpdata.com/sg/200303152W
3158,U-TOUCH TECHNOLOGIES PTE. LTD.,"Middle Road, 188979",9/9/2008,Registered,https://opencorpdata.com/sg/200302087Z
3174,YINDA TECHNOLOGY SINGAPORE PTE. LTD.,"Ang Mo Kio Avenue 5, 569874",9/9/2008,Registered,https://opencorpdata.com/sg/200303314W
3256,HMA PRECISION TECHNOLOGY PTE LTD,"Middle Road, 188979",9/9/2008,Registered,https://opencorpdata.com/sg/198105024M
3303,HI-TECH MACHINERY PTE LTD,"Sims Avenue, 387429",9/9/2008,Registered,https://opencorpdata.com/sg/197600928W
3333,RAM SMAG LIFTING TECHNOLOGIES PTE. LTD.,"Gul Circle, 629635",9/9/2008,Registered,https://opencorpdata.com/sg/197000701E
3415,HYTECH MECHANICAL & ELECTRICAL SERVICES PTE LTD,"Pandan Loop, 128348",9/9/2008,Registered,https://opencorpdata.com/sg/198201907H
3547,DRACHS TECHNOLOGY (S) PTE. LTD.,"Tagore Lane, 787603",9/9/2008,Registered,https://opencorpdata.com/sg/200303629H
3585,AERIOTECHNICS PTE LTD,"North Bridge Road, 179094",9/9/2008,Registered,https://opencorpdata.com/sg/197600513M
3663,ALPHA TECHNICAL ENGINEERING,"Cambridge Road, 219679",9/9/2008,Registered,https://opencorpdata.com/sg/09392400C
3686,CPT TECHNOLOGY PTE LTD,"Bedok Reservoir Road, 479223",9/9/2008,Registered,https://opencorpdata.com/sg/198004099R
3766,M-TECH MOTOR SERVICES,"Tampines Street 93, 528839",9/9/2008,Registered,https://opencorpdata.com/sg/26925200B
3783,TECHNOPLY (S) PTE LTD,"Lakepoint Drive, 648923",9/9/2008,Registered,https://opencorpdata.com/sg/198201335W
3787,BOND TECHNICAL SERVICES,"Kallang Pudding Road, 349318",9/9/2008,Registered,https://opencorpdata.com/sg/33005700J
3853,EXPRESS TECHNICAL SERVICES ASSOCIATES PTE. LTD.,"Defu Lane 10, 539183",9/9/2008,Registered,https://opencorpdata.com/sg/197801686M
3861,MARINE TECHNOLOGY DEVELOPMENT PTE. LTD.,"Gul Road, 629351",9/9/2008,Registered,https://opencorpdata.com/sg/198400013W
3969,ACE PLASTIC TECHNOLOGY PTE LTD,"Gul Circle, 629617",9/9/2008,Registered,https://opencorpdata.com/sg/195800012E
4022,MASTER EPOCH TECHNOLOGY PTE. LTD.,"Arumugam Road, 409958",9/9/2008,Registered,https://opencorpdata.com/sg/200301842N
4053,DKSH TECHNOLOGY PTE. LTD.,"Penjuru Road, 609128",9/9/2008,Registered,https://opencorpdata.com/sg/197800865H
4153,TECH INDUSTRIAL DEVELOPMENT PTE LTD,"New Bridge Road, 059413",9/9/2008,Registered,https://opencorpdata.com/sg/198001911H
4159,ASSOCIATED GEOTECHNICAL SERVICES PTE LTD,"Hougang Street 21, 530203",9/9/2008,Registered,https://opencorpdata.com/sg/198000930G
4269,TECHNIC BROS PTE LTD,"Sims Avenue, 387418",9/9/2008,Registered,https://opencorpdata.com/sg/198200579E
4297,CREATIVE TECHNOLOGY LTD.,"International Business Park, 609921",9/9/2008,Registered,https://opencorpdata.com/sg/198303359D
4315,TECHNICAL SERVICES,"Macpherson Road, 368241",9/9/2008,Registered,https://opencorpdata.com/sg/30726300B
4340,TECHNICOMERCE TRADING COMPANY,"Pipit Road, 370053",9/9/2008,Registered,https://opencorpdata.com/sg/26980600L
4381,TOP TECH ELECTRICAL CO,"Toa Payoh Industrial Park, 319075",9/9/2008,Registered,https://opencorpdata.com/sg/32173100W
